company_code,report_period,split,gov_top1_holder_ratio,gov_top10_holder_ratio,gov_top10_hhi,gov_top1_top10_ratio,gov_top1_top2_gap,gov_top10_holder_count,governance_year,gov_board_size,gov_independent_director_count,gov_independent_director_ratio,audit_year,gov_big4_auditor,gov_nonstandard_audit_opinion,gov_audit_firm_change,gov_auditor_change
000012.SZ,20240331,Train,0.1519,0.2864,0.02604794,0.5303770949720671,0.11330000000000001,10.0,2023,8.0,3.0,37.5,2023,0.0,0.0,1.0,1.0
000012.SZ,20240630,Train,0.1519,0.2864,0.02604794,0.5303770949720671,0.11330000000000001,10.0,2023,8.0,3.0,37.5,2023,0.0,0.0,1.0,1.0
000012.SZ,20240930,Train,0.1519,0.2864,0.02604794,0.5303770949720671,0.11330000000000001,10.0,2023,8.0,3.0,37.5,2023,0.0,0.0,1.0,1.0
000012.SZ,20241231,Train,0.1519,0.2934999999999999,0.02689685,0.5175468483816015,0.11270000000000001,10.0,2023,8.0,3.0,37.5,2023,0.0,0.0,1.0,1.0
000014.SZ,20200331,Validation,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,8.0,3.0,37.5,2019,1.0,0.0,0.0,1.0
000014.SZ,20200630,Validation,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,8.0,3.0,37.5,2019,1.0,0.0,0.0,1.0
000014.SZ,20200930,Validation,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,8.0,3.0,37.5,2019,1.0,0.0,0.0,1.0
000014.SZ,20201231,Validation,0.34020000000000006,0.42560000000000003,0.11665346000000004,0.799342105263158,0.32510000000000006,10.0,2019,8.0,3.0,37.5,2019,1.0,0.0,0.0,1.0
000014.SZ,20210331,Validation,0.34020000000000006,0.42560000000000003,0.11665346000000004,0.799342105263158,0.32510000000000006,10.0,2020,10.0,4.0,40.0,2020,1.0,0.0,0.0,1.0
000014.SZ,20210630,Validation,0.34020000000000006,0.42560000000000003,0.11665346000000004,0.799342105263158,0.32510000000000006,10.0,2020,10.0,4.0,40.0,2020,1.0,0.0,0.0,1.0
000014.SZ,20210930,Validation,0.34020000000000006,0.42560000000000003,0.11665346000000004,0.799342105263158,0.32510000000000006,10.0,2020,10.0,4.0,40.0,2020,1.0,0.0,0.0,1.0
000014.SZ,20211231,Validation,0.34020000000000006,0.4327000000000001,0.11697761000000004,0.7862260226484862,0.31710000000000005,10.0,2020,10.0,4.0,40.0,2020,1.0,0.0,0.0,1.0
000014.SZ,20220331,Validation,0.34020000000000006,0.4327000000000001,0.11697761000000004,0.7862260226484862,0.31710000000000005,10.0,2021,11.0,4.0,36.3636,2021,1.0,0.0,1.0,1.0
000014.SZ,20220630,Validation,0.34020000000000006,0.4327000000000001,0.11697761000000004,0.7862260226484862,0.31710000000000005,10.0,2021,11.0,4.0,36.3636,2021,1.0,0.0,1.0,1.0
000014.SZ,20220930,Validation,0.34020000000000006,0.4327000000000001,0.11697761000000004,0.7862260226484862,0.31710000000000005,10.0,2021,11.0,4.0,36.3636,2021,1.0,0.0,1.0,1.0
000014.SZ,20221231,Validation,0.34020000000000006,0.38900000000000007,0.11611868000000006,0.8745501285347044,0.32500000000000007,10.0,2021,11.0,4.0,36.3636,2021,1.0,0.0,1.0,1.0
000014.SZ,20230331,Validation,0.34020000000000006,0.38900000000000007,0.11611868000000006,0.8745501285347044,0.32500000000000007,10.0,2022,8.0,3.0,37.5,2022,1.0,0.0,0.0,0.0
000014.SZ,20230630,Validation,0.34020000000000006,0.38900000000000007,0.11611868000000006,0.8745501285347044,0.32500000000000007,10.0,2022,8.0,3.0,37.5,2022,1.0,0.0,0.0,0.0
000014.SZ,20230930,Validation,0.34020000000000006,0.38900000000000007,0.11611868000000006,0.8745501285347044,0.32500000000000007,10.0,2022,8.0,3.0,37.5,2022,1.0,0.0,0.0,0.0
000014.SZ,20231231,Validation,0.34020000000000006,0.39710000000000006,0.11620281000000005,0.8567111558801309,0.32500000000000007,10.0,2022,8.0,3.0,37.5,2022,1.0,0.0,0.0,0.0
000014.SZ,20240331,Validation,0.34020000000000006,0.39710000000000006,0.11620281000000005,0.8567111558801309,0.32500000000000007,10.0,2023,10.0,5.0,50.0,2023,1.0,0.0,0.0,1.0
000014.SZ,20240630,Validation,0.34020000000000006,0.39710000000000006,0.11620281000000005,0.8567111558801309,0.32500000000000007,10.0,2023,10.0,5.0,50.0,2023,1.0,0.0,0.0,1.0
000014.SZ,20240930,Validation,0.34020000000000006,0.39710000000000006,0.11620281000000005,0.8567111558801309,0.32500000000000007,10.0,2023,10.0,5.0,50.0,2023,1.0,0.0,0.0,1.0
000014.SZ,20241231,Validation,0.34020000000000006,0.4080000000000001,0.11633890000000004,0.8338235294117646,0.32460000000000006,10.0,2023,10.0,5.0,50.0,2023,1.0,0.0,0.0,1.0
000016.SZ,20200331,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,6.0,3.0,50.0,2019,0.0,0.0,0.0,1.0
000016.SZ,20200630,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,6.0,3.0,50.0,2019,0.0,0.0,0.0,1.0
000016.SZ,20200930,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,6.0,3.0,50.0,2019,0.0,0.0,0.0,1.0
000016.SZ,20201231,Train,0.2175,0.41430000000000006,0.055435170000000006,0.5249818971759593,0.1419,10.0,2019,6.0,3.0,50.0,2019,0.0,0.0,0.0,1.0
000016.SZ,20210331,Train,0.2175,0.41430000000000006,0.055435170000000006,0.5249818971759593,0.1419,10.0,2020,7.0,3.0,42.8571,2020,0.0,0.0,0.0,1.0
000016.SZ,20210630,Train,0.2175,0.41430000000000006,0.055435170000000006,0.5249818971759593,0.1419,10.0,2020,7.0,3.0,42.8571,2020,0.0,0.0,0.0,1.0
000016.SZ,20210930,Train,0.2175,0.41430000000000006,0.055435170000000006,0.5249818971759593,0.1419,10.0,2020,7.0,3.0,42.8571,2020,0.0,0.0,0.0,1.0
000016.SZ,20211231,Train,0.2175,0.4411999999999999,0.0569442,0.49297370806890306,0.1427,10.0,2020,7.0,3.0,42.8571,2020,0.0,0.0,0.0,1.0
000016.SZ,20220331,Train,0.2175,0.4411999999999999,0.0569442,0.49297370806890306,0.1427,10.0,2021,8.0,3.0,37.5,2021,0.0,0.0,0.0,1.0
000016.SZ,20220630,Train,0.2175,0.4411999999999999,0.0569442,0.49297370806890306,0.1427,10.0,2021,8.0,3.0,37.5,2021,0.0,0.0,0.0,1.0
000016.SZ,20220930,Train,0.2175,0.4411999999999999,0.0569442,0.49297370806890306,0.1427,10.0,2021,8.0,3.0,37.5,2021,0.0,0.0,0.0,1.0
000016.SZ,20221231,Train,0.2175,0.43799999999999994,0.05671176000000001,0.49657534246575347,0.1427,10.0,2021,8.0,3.0,37.5,2021,0.0,0.0,0.0,1.0
000016.SZ,20230331,Train,0.2175,0.43799999999999994,0.05671176000000001,0.49657534246575347,0.1427,10.0,2022,8.0,4.0,50.0,2022,0.0,0.0,0.0,1.0
000016.SZ,20230630,Train,0.2175,0.43799999999999994,0.05671176000000001,0.49657534246575347,0.1427,10.0,2022,8.0,4.0,50.0,2022,0.0,0.0,0.0,1.0
000016.SZ,20230930,Train,0.2175,0.43799999999999994,0.05671176000000001,0.49657534246575347,0.1427,10.0,2022,8.0,4.0,50.0,2022,0.0,0.0,0.0,1.0
000016.SZ,20231231,Train,0.2175,0.42369999999999997,0.05558975000000001,0.5133349067736607,0.1427,10.0,2022,8.0,4.0,50.0,2022,0.0,0.0,0.0,1.0
000016.SZ,20240331,Train,0.2175,0.42369999999999997,0.05558975000000001,0.5133349067736607,0.1427,10.0,2023,12.0,6.0,50.0,2023,0.0,0.0,0.0,0.0
000016.SZ,20240630,Train,0.2175,0.42369999999999997,0.05558975000000001,0.5133349067736607,0.1427,10.0,2023,12.0,6.0,50.0,2023,0.0,0.0,0.0,0.0
000016.SZ,20240930,Train,0.2175,0.42369999999999997,0.05558975000000001,0.5133349067736607,0.1427,10.0,2023,12.0,6.0,50.0,2023,0.0,0.0,0.0,0.0
000016.SZ,20241231,Train,0.2175,0.3788,0.054389639999999996,0.574181626187962,0.1427,10.0,2023,12.0,6.0,50.0,2023,0.0,0.0,0.0,0.0
000017.SZ,20200331,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,9.0,3.0,33.3333,2019,0.0,1.0,0.0,1.0
000017.SZ,20200630,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,9.0,3.0,33.3333,2019,0.0,1.0,0.0,1.0
000017.SZ,20200930,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,9.0,3.0,33.3333,2019,0.0,1.0,0.0,1.0
000017.SZ,20201231,Train,0.1152,0.226,0.015279039999999999,0.5097345132743363,0.08629999999999999,10.0,2019,9.0,3.0,33.3333,2019,0.0,1.0,0.0,1.0
000017.SZ,20210331,Train,0.1152,0.226,0.015279039999999999,0.5097345132743363,0.08629999999999999,10.0,2020,9.0,3.0,33.3333,2020,0.0,1.0,0.0,1.0
000017.SZ,20210630,Train,0.1152,0.226,0.015279039999999999,0.5097345132743363,0.08629999999999999,10.0,2020,9.0,3.0,33.3333,2020,0.0,1.0,0.0,1.0
000017.SZ,20210930,Train,0.1152,0.226,0.015279039999999999,0.5097345132743363,0.08629999999999999,10.0,2020,9.0,3.0,33.3333,2020,0.0,1.0,0.0,1.0
000017.SZ,20211231,Train,0.1152,0.22130000000000005,0.01520377,0.5205603253502032,0.08629999999999999,10.0,2020,9.0,3.0,33.3333,2020,0.0,1.0,0.0,1.0
000017.SZ,20220331,Train,0.1152,0.22130000000000005,0.01520377,0.5205603253502032,0.08629999999999999,10.0,2021,9.0,3.0,33.3333,2021,0.0,1.0,0.0,1.0
000017.SZ,20220630,Train,0.1152,0.22130000000000005,0.01520377,0.5205603253502032,0.08629999999999999,10.0,2021,9.0,3.0,33.3333,2021,0.0,1.0,0.0,1.0
000017.SZ,20220930,Train,0.1152,0.22130000000000005,0.01520377,0.5205603253502032,0.08629999999999999,10.0,2021,9.0,3.0,33.3333,2021,0.0,1.0,0.0,1.0
000017.SZ,20221231,Train,0.2,0.3726,0.04971738000000001,0.5367686527106817,0.1078,10.0,2021,9.0,3.0,33.3333,2021,0.0,1.0,0.0,1.0
000017.SZ,20230331,Train,0.2,0.3726,0.04971738000000001,0.5367686527106817,0.1078,10.0,2022,15.0,6.0,40.0,2022,0.0,0.0,0.0,0.0
000017.SZ,20230630,Train,0.2,0.3726,0.04971738000000001,0.5367686527106817,0.1078,10.0,2022,15.0,6.0,40.0,2022,0.0,0.0,0.0,0.0
000017.SZ,20230930,Train,0.2,0.3726,0.04971738000000001,0.5367686527106817,0.1078,10.0,2022,15.0,6.0,40.0,2022,0.0,0.0,0.0,0.0
000017.SZ,20231231,Train,0.2,0.3746,0.04981378000000001,0.5339028296849974,0.1078,10.0,2022,15.0,6.0,40.0,2022,0.0,0.0,0.0,0.0
000017.SZ,20240331,Train,0.2,0.3746,0.04981378000000001,0.5339028296849974,0.1078,10.0,2023,10.0,3.0,30.0,2023,0.0,0.0,1.0,1.0
000017.SZ,20240630,Train,0.2,0.3746,0.04981378000000001,0.5339028296849974,0.1078,10.0,2023,10.0,3.0,30.0,2023,0.0,0.0,1.0,1.0
000017.SZ,20240930,Train,0.2,0.3746,0.04981378000000001,0.5339028296849974,0.1078,10.0,2023,10.0,3.0,30.0,2023,0.0,0.0,1.0,1.0
000017.SZ,20241231,Train,0.2,0.4464,0.05407600000000001,0.44802867383512546,0.1078,10.0,2023,10.0,3.0,30.0,2023,0.0,0.0,1.0,1.0
000020.SZ,20200331,Test,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,11.0,6.0,54.5455,2019,0.0,0.0,0.0,1.0
000020.SZ,20200630,Test,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,11.0,6.0,54.5455,2019,0.0,0.0,0.0,1.0
000020.SZ,20200930,Test,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,11.0,6.0,54.5455,2019,0.0,0.0,0.0,1.0
000020.SZ,20201231,Test,0.4213,0.5662000000000001,0.18227554,0.7440833627693393,0.3628,10.0,2019,11.0,6.0,54.5455,2019,0.0,0.0,0.0,1.0
000020.SZ,20210331,Test,0.4213,0.5662000000000001,0.18227554,0.7440833627693393,0.3628,10.0,2020,6.0,3.0,50.0,2020,0.0,0.0,0.0,1.0
000020.SZ,20210630,Test,0.4213,0.5662000000000001,0.18227554,0.7440833627693393,0.3628,10.0,2020,6.0,3.0,50.0,2020,0.0,0.0,0.0,1.0
000020.SZ,20210930,Test,0.4213,0.5662000000000001,0.18227554,0.7440833627693393,0.3628,10.0,2020,6.0,3.0,50.0,2020,0.0,0.0,0.0,1.0
000020.SZ,20211231,Test,0.4213,0.5741000000000002,0.18236949,0.7338442780003481,0.3628,10.0,2020,6.0,3.0,50.0,2020,0.0,0.0,0.0,1.0
000020.SZ,20220331,Test,0.4213,0.5741000000000002,0.18236949,0.7338442780003481,0.3628,10.0,2021,6.0,3.0,50.0,2021,0.0,0.0,0.0,1.0
000020.SZ,20220630,Test,0.4213,0.5741000000000002,0.18236949,0.7338442780003481,0.3628,10.0,2021,6.0,3.0,50.0,2021,0.0,0.0,0.0,1.0
000020.SZ,20220930,Test,0.4213,0.5741000000000002,0.18236949,0.7338442780003481,0.3628,10.0,2021,6.0,3.0,50.0,2021,0.0,0.0,0.0,1.0
000020.SZ,20221231,Test,0.4213,0.5743,0.18238033,0.7335887166985896,0.3628,10.0,2021,6.0,3.0,50.0,2021,0.0,0.0,0.0,1.0
000020.SZ,20230331,Test,0.4213,0.5743,0.18238033,0.7335887166985896,0.3628,10.0,2022,10.0,4.0,40.0,2022,0.0,0.0,0.0,1.0
000020.SZ,20230630,Test,0.4213,0.5743,0.18238033,0.7335887166985896,0.3628,10.0,2022,10.0,4.0,40.0,2022,0.0,0.0,0.0,1.0
000020.SZ,20230930,Test,0.4213,0.5743,0.18238033,0.7335887166985896,0.3628,10.0,2022,10.0,4.0,40.0,2022,0.0,0.0,0.0,1.0
000020.SZ,20231231,Test,0.4213,0.5944,0.1830122,0.7087819650067294,0.3628,10.0,2022,10.0,4.0,40.0,2022,0.0,0.0,0.0,1.0
000020.SZ,20240331,Test,0.4213,0.5944,0.1830122,0.7087819650067294,0.3628,10.0,2023,10.0,5.0,50.0,2023,0.0,0.0,0.0,0.0
000020.SZ,20240630,Test,0.4213,0.5944,0.1830122,0.7087819650067294,0.3628,10.0,2023,10.0,5.0,50.0,2023,0.0,0.0,0.0,0.0
000020.SZ,20240930,Test,0.4213,0.5944,0.1830122,0.7087819650067294,0.3628,10.0,2023,10.0,5.0,50.0,2023,0.0,0.0,0.0,0.0
000020.SZ,20241231,Test,0.4213,0.5916999999999999,0.18306390999999997,0.71201622443806,0.3628,10.0,2023,10.0,5.0,50.0,2023,0.0,0.0,0.0,0.0
000023.SZ,20200331,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,15.0,6.0,40.0,2019,0.0,0.0,0.0,1.0
000023.SZ,20200630,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,15.0,6.0,40.0,2019,0.0,0.0,0.0,1.0
000023.SZ,20200930,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,15.0,6.0,40.0,2019,0.0,0.0,0.0,1.0
000023.SZ,20201231,Train,0.27390000000000003,0.5892000000000002,0.09309792,0.4648676171079429,0.18040000000000003,10.0,2019,15.0,6.0,40.0,2019,0.0,0.0,0.0,1.0
000023.SZ,20210331,Train,0.27390000000000003,0.5892000000000002,0.09309792,0.4648676171079429,0.18040000000000003,10.0,2020,9.0,3.0,33.3333,2020,0.0,0.0,0.0,1.0
000023.SZ,20210630,Train,0.27390000000000003,0.5892000000000002,0.09309792,0.4648676171079429,0.18040000000000003,10.0,2020,9.0,3.0,33.3333,2020,0.0,0.0,0.0,1.0
000023.SZ,20210930,Train,0.27390000000000003,0.5892000000000002,0.09309792,0.4648676171079429,0.18040000000000003,10.0,2020,9.0,3.0,33.3333,2020,0.0,0.0,0.0,1.0
000023.SZ,20211231,Train,0.27390000000000003,0.6126,0.09552932000000001,0.4471106758080314,0.17390000000000003,10.0,2020,9.0,3.0,33.3333,2020,0.0,0.0,0.0,1.0
000023.SZ,20220331,Train,0.27390000000000003,0.6126,0.09552932000000001,0.4471106758080314,0.17390000000000003,10.0,2021,9.0,3.0,33.3333,2021,0.0,0.0,0.0,1.0
000023.SZ,20220630,Train,0.27390000000000003,0.6126,0.09552932000000001,0.4471106758080314,0.17390000000000003,10.0,2021,9.0,3.0,33.3333,2021,0.0,0.0,0.0,1.0
000023.SZ,20220930,Train,0.27390000000000003,0.6126,0.09552932000000001,0.4471106758080314,0.17390000000000003,10.0,2021,9.0,3.0,33.3333,2021,0.0,0.0,0.0,1.0
000023.SZ,20221231,Train,0.27390000000000003,0.49810000000000004,0.08312527000000001,0.549889580405541,0.21480000000000005,10.0,2021,9.0,3.0,33.3333,2021,0.0,0.0,0.0,1.0
000023.SZ,20230331,Train,0.27390000000000003,0.49810000000000004,0.08312527000000001,0.549889580405541,0.21480000000000005,10.0,2022,13.0,3.0,25.0,2022,0.0,1.0,1.0,1.0
000023.SZ,20230630,Train,0.27390000000000003,0.49810000000000004,0.08312527000000001,0.549889580405541,0.21480000000000005,10.0,2022,13.0,3.0,25.0,2022,0.0,1.0,1.0,1.0
000023.SZ,20230930,Train,0.27390000000000003,0.49810000000000004,0.08312527000000001,0.549889580405541,0.21480000000000005,10.0,2022,13.0,3.0,25.0,2022,0.0,1.0,1.0,1.0
000023.SZ,20231231,Train,0.27390000000000003,0.4692,0.08207772,0.5837595907928389,0.21480000000000005,10.0,2022,13.0,3.0,25.0,2022,0.0,1.0,1.0,1.0
000023.SZ,20240331,Train,0.27390000000000003,0.4692,0.08207772,0.5837595907928389,0.21480000000000005,10.0,2023,13.0,3.0,25.0,2023,0.0,1.0,1.0,1.0
000023.SZ,20240630,Train,0.27390000000000003,0.4692,0.08207772,0.5837595907928389,0.21480000000000005,10.0,2023,13.0,3.0,25.0,2023,0.0,1.0,1.0,1.0
000025.SZ,20200331,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,7.0,3.0,42.8571,2019,0.0,0.0,0.0,1.0
000025.SZ,20200630,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,7.0,3.0,42.8571,2019,0.0,0.0,0.0,1.0
000025.SZ,20200930,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,7.0,3.0,42.8571,2019,0.0,0.0,0.0,1.0
000025.SZ,20201231,Train,0.49090000000000006,0.6535000000000001,0.26283345,0.751185921958684,0.34320000000000006,10.0,2019,7.0,3.0,42.8571,2019,0.0,0.0,0.0,1.0
000025.SZ,20210331,Train,0.49090000000000006,0.6535000000000001,0.26283345,0.751185921958684,0.34320000000000006,10.0,2020,8.0,3.0,37.5,2020,0.0,0.0,1.0,1.0
000025.SZ,20210630,Train,0.49090000000000006,0.6535000000000001,0.26283345,0.751185921958684,0.34320000000000006,10.0,2020,8.0,3.0,37.5,2020,0.0,0.0,1.0,1.0
000025.SZ,20210930,Train,0.49090000000000006,0.6535000000000001,0.26283345,0.751185921958684,0.34320000000000006,10.0,2020,8.0,3.0,37.5,2020,0.0,0.0,1.0,1.0
000025.SZ,20211231,Train,0.49090000000000006,0.6354,0.25763562,0.7725841989298081,0.36200000000000004,10.0,2020,8.0,3.0,37.5,2020,0.0,0.0,1.0,1.0
000025.SZ,20220331,Train,0.49090000000000006,0.6354,0.25763562,0.7725841989298081,0.36200000000000004,10.0,2021,11.0,3.0,27.2727,2021,0.0,0.0,0.0,1.0
000025.SZ,20220630,Train,0.49090000000000006,0.6354,0.25763562,0.7725841989298081,0.36200000000000004,10.0,2021,11.0,3.0,27.2727,2021,0.0,0.0,0.0,1.0
000025.SZ,20220930,Train,0.49090000000000006,0.6354,0.25763562,0.7725841989298081,0.36200000000000004,10.0,2021,11.0,3.0,27.2727,2021,0.0,0.0,0.0,1.0
000025.SZ,20221231,Train,0.47509999999999997,0.5853,0.23302518999999997,0.811720485221254,0.3902,10.0,2021,11.0,3.0,27.2727,2021,0.0,0.0,0.0,1.0
000025.SZ,20230331,Train,0.47509999999999997,0.5853,0.23302518999999997,0.811720485221254,0.3902,10.0,2022,10.0,3.0,30.0,2022,0.0,0.0,0.0,1.0
000025.SZ,20230630,Train,0.47509999999999997,0.5853,0.23302518999999997,0.811720485221254,0.3902,10.0,2022,10.0,3.0,30.0,2022,0.0,0.0,0.0,1.0
000025.SZ,20230930,Train,0.47509999999999997,0.5853,0.23302518999999997,0.811720485221254,0.3902,10.0,2022,10.0,3.0,30.0,2022,0.0,0.0,0.0,1.0
000025.SZ,20231231,Train,0.48810000000000003,0.5663000000000001,0.24094221000000005,0.8619106480663957,0.4373,10.0,2022,10.0,3.0,30.0,2022,0.0,0.0,0.0,1.0
000025.SZ,20240331,Train,0.48810000000000003,0.5663000000000001,0.24094221000000005,0.8619106480663957,0.4373,10.0,2023,9.0,3.0,33.33,2023,0.0,0.0,1.0,1.0
000025.SZ,20240630,Train,0.48810000000000003,0.5663000000000001,0.24094221000000005,0.8619106480663957,0.4373,10.0,2023,9.0,3.0,33.33,2023,0.0,0.0,1.0,1.0
000025.SZ,20240930,Train,0.48810000000000003,0.5663000000000001,0.24094221000000005,0.8619106480663957,0.4373,10.0,2023,9.0,3.0,33.33,2023,0.0,0.0,1.0,1.0
000025.SZ,20241231,Train,0.49090000000000006,0.5731,0.24370967000000007,0.8565695341127203,0.44010000000000005,10.0,2023,9.0,3.0,33.33,2023,0.0,0.0,1.0,1.0
000031.SZ,20200331,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,12.0,4.0,33.3333,2019,0.0,0.0,0.0,1.0
000031.SZ,20200630,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,12.0,4.0,33.3333,2019,0.0,0.0,0.0,1.0
000031.SZ,20200930,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,12.0,4.0,33.3333,2019,0.0,0.0,0.0,1.0
000031.SZ,20201231,Train,0.4928,0.8074000000000001,0.28783478,0.6103542234332424,0.2928,10.0,2019,12.0,4.0,33.3333,2019,0.0,0.0,0.0,1.0
000031.SZ,20210331,Train,0.4928,0.8074000000000001,0.28783478,0.6103542234332424,0.2928,10.0,2020,12.0,4.0,33.3333,2020,0.0,0.0,0.0,1.0
000031.SZ,20210630,Train,0.4928,0.8074000000000001,0.28783478,0.6103542234332424,0.2928,10.0,2020,12.0,4.0,33.3333,2020,0.0,0.0,0.0,1.0
000031.SZ,20210930,Train,0.4928,0.8074000000000001,0.28783478,0.6103542234332424,0.2928,10.0,2020,12.0,4.0,33.3333,2020,0.0,0.0,0.0,1.0
000031.SZ,20211231,Train,0.4928,0.7985000000000001,0.28758907,0.6171571696931747,0.2928,10.0,2020,12.0,4.0,33.3333,2020,0.0,0.0,0.0,1.0
000031.SZ,20220331,Train,0.4928,0.7985000000000001,0.28758907,0.6171571696931747,0.2928,10.0,2021,14.0,4.0,28.5714,2021,0.0,0.0,0.0,1.0
000031.SZ,20220630,Train,0.4928,0.7985000000000001,0.28758907,0.6171571696931747,0.2928,10.0,2021,14.0,4.0,28.5714,2021,0.0,0.0,0.0,1.0
000031.SZ,20220930,Train,0.4928,0.7985000000000001,0.28758907,0.6171571696931747,0.2928,10.0,2021,14.0,4.0,28.5714,2021,0.0,0.0,0.0,1.0
000031.SZ,20221231,Train,0.4928,0.7956000000000001,0.28753992,0.6194067370537958,0.2928,10.0,2021,14.0,4.0,28.5714,2021,0.0,0.0,0.0,1.0
000031.SZ,20230331,Train,0.4928,0.7956000000000001,0.28753992,0.6194067370537958,0.2928,10.0,2022,14.0,5.0,35.7143,2022,0.0,0.0,0.0,0.0
000031.SZ,20230630,Train,0.4928,0.7956000000000001,0.28753992,0.6194067370537958,0.2928,10.0,2022,14.0,5.0,35.7143,2022,0.0,0.0,0.0,0.0
000031.SZ,20230930,Train,0.4928,0.7956000000000001,0.28753992,0.6194067370537958,0.2928,10.0,2022,14.0,5.0,35.7143,2022,0.0,0.0,0.0,0.0
000031.SZ,20231231,Train,0.4928,0.7932,0.28751846000000003,0.621280887544125,0.2928,10.0,2022,14.0,5.0,35.7143,2022,0.0,0.0,0.0,0.0
000031.SZ,20240331,Train,0.4928,0.7932,0.28751846000000003,0.621280887544125,0.2928,10.0,2023,9.0,4.0,44.44,2023,0.0,0.0,0.0,1.0
000031.SZ,20240630,Train,0.4928,0.7932,0.28751846000000003,0.621280887544125,0.2928,10.0,2023,9.0,4.0,44.44,2023,0.0,0.0,0.0,1.0
000031.SZ,20240930,Train,0.4928,0.7932,0.28751846000000003,0.621280887544125,0.2928,10.0,2023,9.0,4.0,44.44,2023,0.0,0.0,0.0,1.0
000031.SZ,20241231,Train,0.4928,0.7963,0.28754393,0.6188622378500566,0.2928,10.0,2023,9.0,4.0,44.44,2023,0.0,0.0,0.0,1.0
000032.SZ,20200331,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,11.0,3.0,27.2727,2019,0.0,0.0,0.0,1.0
000032.SZ,20200630,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,11.0,3.0,27.2727,2019,0.0,0.0,0.0,1.0
000032.SZ,20200930,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,11.0,3.0,27.2727,2019,0.0,0.0,0.0,1.0
000032.SZ,20201231,Train,0.4904,0.6599,0.25042687,0.7431429004394605,0.3975,10.0,2019,11.0,3.0,27.2727,2019,0.0,0.0,0.0,1.0
000032.SZ,20210331,Train,0.4904,0.6599,0.25042687,0.7431429004394605,0.3975,10.0,2020,11.0,4.0,36.3636,2020,0.0,0.0,0.0,1.0
000032.SZ,20210630,Train,0.4904,0.6599,0.25042687,0.7431429004394605,0.3975,10.0,2020,11.0,4.0,36.3636,2020,0.0,0.0,0.0,1.0
000032.SZ,20210930,Train,0.4904,0.6599,0.25042687,0.7431429004394605,0.3975,10.0,2020,11.0,4.0,36.3636,2020,0.0,0.0,0.0,1.0
000032.SZ,20211231,Train,0.17800000000000002,0.6833,0.07720069000000002,0.26050051222010834,0.0030000000000000304,10.0,2020,11.0,4.0,36.3636,2020,0.0,0.0,0.0,1.0
000032.SZ,20220331,Train,0.17800000000000002,0.6833,0.07720069000000002,0.26050051222010834,0.0030000000000000304,10.0,2021,13.0,5.0,38.4615,2021,0.0,0.0,0.0,1.0
000032.SZ,20220630,Train,0.17800000000000002,0.6833,0.07720069000000002,0.26050051222010834,0.0030000000000000304,10.0,2021,13.0,5.0,38.4615,2021,0.0,0.0,0.0,1.0
000032.SZ,20220930,Train,0.17800000000000002,0.6833,0.07720069000000002,0.26050051222010834,0.0030000000000000304,10.0,2021,13.0,5.0,38.4615,2021,0.0,0.0,0.0,1.0
000032.SZ,20221231,Train,0.17809999999999998,0.6386,0.07432583999999999,0.2788913247729408,0.002999999999999975,10.0,2021,13.0,5.0,38.4615,2021,0.0,0.0,0.0,1.0
000032.SZ,20230331,Train,0.17809999999999998,0.6386,0.07432583999999999,0.2788913247729408,0.002999999999999975,10.0,2022,10.0,3.0,30.0,2022,0.0,0.0,1.0,1.0
000032.SZ,20230630,Train,0.17809999999999998,0.6386,0.07432583999999999,0.2788913247729408,0.002999999999999975,10.0,2022,10.0,3.0,30.0,2022,0.0,0.0,1.0,1.0
