secucode,year,kind,date,type
430090.BJ,2023,reply,2023-06-01,
430090.BJ,2024,reply,2024-06-30,
430090.BJ,2024,reply,2024-06-05,
430198.BJ,2023,reply,2023-06-02,
430198.BJ,2023,reply,2023-06-30,
430198.BJ,2024,reply,2024-06-06,
430198.BJ,2024,reply,2024-03-13,
430300.BJ,2024,reply,2024-05-14,
430489.BJ,2024,reply,2024-05-15,
600009.SH,2021,reply,2021-07-15,
600010.SH,2022,reply,2022-06-27,
600011.SH,2020,reply,2020-04-22,
600026.SH,2022,reply,2022-01-21,
600039.SH,2021,reply,2021-08-25,
600039.SH,2021,reply,2021-11-22,
600052.SH,2020,reply,2019-07-11,
600052.SH,2021,reply,2021-07-28,
600052.SH,2022,reply,2022-06-18,
600053.SH,2020,reply,2020-05-29,
600056.SH,2022,reply,2022-12-03,
600058.SH,2020,reply,2020-06-30,
600058.SH,2020,reply,2020-01-21,
600067.SH,2020,reply,2020-04-17,
600067.SH,2020,reply,2020-04-25,
600067.SH,2020,reply,2020-01-02,
600067.SH,2022,reply,2022-02-11,
600068.SH,2020,reply,2020-06-30,
600068.SH,2020,reply,2020-11-18,
600069.SH,2020,reply,2019-01-02,
600069.SH,2020,reply,2020-06-30,
600069.SH,2020,reply,2020-05-12,
600070.SH,2020,reply,2020-06-30,
600070.SH,2020,reply,2020-08-12,
600070.SH,2020,reply,2020-03-31,
600070.SH,2020,reply,2020-06-20,
600070.SH,2021,reply,2021-06-19,
600070.SH,2022,reply,2022-06-07,
600070.SH,2024,reply,2024-12-07,
600075.SH,2020,reply,2020-12-08,
600075.SH,2020,reply,2020-06-30,
600075.SH,2020,reply,2020-12-07,
600077.SH,2020,reply,2020-05-27,
600077.SH,2022,reply,2022-06-30,
600077.SH,2022,reply,2022-03-28,
600077.SH,2022,reply,2022-02-18,
600077.SH,2023,reply,2023-03-21,
600077.SH,2023,reply,2023-02-18,
600077.SH,2023,reply,2023-07-06,
600078.SH,2021,reply,2021-10-12,
600078.SH,2021,reply,2021-06-12,
600078.SH,2022,reply,2022-08-13,
600078.SH,2022,reply,2022-06-30,
600078.SH,2022,reply,2022-06-30,
600078.SH,2022,reply,2022-05-19,
600078.SH,2022,reply,2022-06-30,
600078.SH,2022,reply,2022-07-12,
600078.SH,2022,reply,2022-08-13,
600078.SH,2022,reply,2022-08-13,
600078.SH,2022,reply,2022-05-19,
600078.SH,2022,reply,2022-03-16,
600078.SH,2022,reply,2022-03-05,
600078.SH,2022,reply,2022-06-21,
600078.SH,2023,reply,2023-06-07,
600078.SH,2023,reply,2023-06-30,
600078.SH,2024,reply,2024-06-30,
600078.SH,2024,reply,2024-05-29,
600078.SH,2024,reply,2024-06-21,
600078.SH,2024,reply,2024-05-14,
600080.SH,2020,reply,2020-06-05,
600080.SH,2020,reply,2020-07-07,
600080.SH,2021,reply,2021-03-18,
600080.SH,2021,reply,2021-02-10,
600080.SH,2024,reply,2024-06-27,
600083.SH,2021,reply,2021-09-27,
600083.SH,2021,reply,2021-09-27,
600083.SH,2021,reply,2021-06-09,
600083.SH,2022,reply,2022-08-13,
600083.SH,2022,reply,2022-05-17,
600083.SH,2024,reply,2024-06-21,
600086.SH,2020,reply,2020-07-25,
600086.SH,2020,reply,2020-06-30,
600086.SH,2020,reply,2020-06-30,
600086.SH,2020,reply,2020-06-30,
600086.SH,2020,reply,2020-06-30,
600086.SH,2020,reply,2020-06-30,
600086.SH,2020,reply,2020-06-30,
600086.SH,2020,reply,2020-06-30,
600086.SH,2020,reply,2020-06-30,
600086.SH,2020,reply,2020-07-03,
600086.SH,2020,reply,2020-06-30,
600086.SH,2020,reply,2020-06-30,
600086.SH,2020,reply,2020-06-30,
600086.SH,2020,reply,2020-06-30,
600090.SH,2020,reply,2020-08-12,
600090.SH,2021,reply,2021-05-28,
600095.SH,2020,reply,2020-07-13,
600095.SH,2020,reply,2020-07-13,
600095.SH,2021,reply,2021-02-02,
600105.SH,2020,reply,2020-06-30,
600105.SH,2020,reply,2020-06-30,
600105.SH,2020,reply,2020-06-30,
600106.SH,2020,reply,2020-06-10,
600107.SH,2022,reply,2022-10-15,
600107.SH,2022,reply,2022-10-14,
600107.SH,2023,reply,2023-06-06,
600107.SH,2024,reply,2024-07-09,
600108.SH,2021,reply,2021-06-15,
600110.SH,2020,reply,2020-06-30,
600110.SH,2020,reply,2020-05-27,
600110.SH,2024,reply,2024-05-07,
600111.SH,2022,reply,2022-06-27,
600112.SH,2021,reply,2021-09-29,
600112.SH,2021,reply,2021-11-12,
600112.SH,2021,reply,2021-12-23,
600112.SH,2022,reply,2022-03-18,
600112.SH,2022,reply,2022-11-29,
600112.SH,2022,reply,2022-09-09,
600112.SH,2022,reply,2022-06-30,
600112.SH,2023,reply,2023-06-27,
600112.SH,2023,reply,2023-06-30,
600112.SH,2023,reply,2023-02-13,
600112.SH,2023,reply,2023-08-03,
600112.SH,2024,reply,2024-02-20,
600114.SH,2022,reply,2022-01-11,
600114.SH,2022,reply,2022-01-24,
600117.SH,2020,reply,2020-06-12,
600117.SH,2023,reply,2023-05-26,
600117.SH,2023,reply,2023-05-26,
600117.SH,2024,reply,2023-04-22,
600121.SH,2020,reply,2020-06-09,
600121.SH,2020,reply,2020-06-30,
600122.SH,2021,reply,2021-09-14,
600122.SH,2022,reply,2022-09-09,
600122.SH,2022,reply,2022-05-24,
600122.SH,2022,reply,2022-04-24,
600122.SH,2023,reply,2023-01-30,
600127.SH,2020,reply,2020-05-12,
600130.SH,2020,reply,2020-04-30,
600132.SH,2020,reply,2020-07-22,
600133.SH,2023,reply,2023-11-10,
600136.SH,2022,reply,2022-11-22,
600136.SH,2022,reply,2022-09-08,
600136.SH,2024,reply,2024-06-19,
600136.SH,2024,reply,2024-03-06,
600136.SH,2024,reply,2024-02-19,
600139.SH,2020,reply,2020-05-16,
600139.SH,2022,reply,2022-11-24,
600139.SH,2022,reply,2022-11-03,
600145.SH,2020,reply,2020-08-31,
600145.SH,2020,reply,2020-04-27,
600145.SH,2020,reply,2020-06-28,
600145.SH,2020,reply,2020-06-30,
600145.SH,2020,reply,2020-05-18,
600145.SH,2020,reply,2020-11-23,
600145.SH,2020,reply,2020-04-01,
600145.SH,2020,reply,2020-06-30,
600145.SH,2021,reply,2021-02-26,
600145.SH,2021,reply,2021-06-01,
600145.SH,2021,reply,2021-06-08,
600145.SH,2021,reply,2021-11-25,
600145.SH,2021,reply,2021-10-27,
600145.SH,2021,reply,2021-06-02,
600145.SH,2021,reply,2021-09-09,
600145.SH,2021,reply,2021-09-22,
600145.SH,2021,reply,2021-02-01,
600145.SH,2021,reply,2021-02-04,
600145.SH,2021,reply,2021-06-30,
600145.SH,2021,reply,2021-09-17,
600146.SH,2020,reply,2020-07-27,
600146.SH,2020,reply,2020-06-20,
600146.SH,2020,reply,2020-11-04,
600146.SH,2020,reply,2020-02-25,
600146.SH,2020,reply,2020-07-28,
600146.SH,2020,reply,2020-10-30,
600146.SH,2020,reply,2020-06-30,
600146.SH,2020,reply,2020-06-30,
600146.SH,2020,reply,2020-04-28,
600146.SH,2021,reply,2021-09-30,
600146.SH,2021,reply,2021-06-30,
600146.SH,2021,reply,2021-01-22,
600146.SH,2021,reply,2021-05-20,
600146.SH,2021,reply,2021-12-28,
600146.SH,2022,reply,2022-02-21,
600151.SH,2020,reply,2019-12-28,
600151.SH,2020,reply,2020-06-22,
600152.SH,2020,reply,2020-05-26,
600152.SH,2020,reply,2020-04-09,
600152.SH,2020,reply,2020-06-30,
600153.SH,2023,reply,2023-06-16,
600160.SH,2020,reply,2020-06-30,
600165.SH,2021,reply,2021-10-31,
600165.SH,2021,reply,2021-10-31,
600165.SH,2022,reply,2022-09-12,
600165.SH,2023,reply,2022-12-31,
600165.SH,2023,reply,2023-11-26,
600165.SH,2024,reply,2024-04-08,
600165.SH,2024,reply,2024-05-22,
600166.SH,2020,reply,2020-06-16,
600166.SH,2020,reply,2020-06-30,
600166.SH,2020,reply,2020-04-22,
600169.SH,2020,reply,2020-06-30,
600169.SH,2020,reply,2020-01-23,
600169.SH,2020,reply,2020-02-18,
600169.SH,2020,reply,2020-05-19,
600169.SH,2020,reply,2020-06-30,
600169.SH,2020,reply,2020-02-07,
600172.SH,2020,reply,2020-05-06,
600172.SH,2020,reply,2020-05-19,
600173.SH,2022,reply,2022-01-21,
600175.SH,2020,reply,2020-06-11,
600175.SH,2020,reply,2020-06-30,
600178.SH,2020,reply,2020-06-30,
600178.SH,2020,reply,2020-06-30,
600178.SH,2020,reply,2020-10-20,
600178.SH,2020,reply,2020-06-30,
600178.SH,2020,reply,2020-06-30,
600178.SH,2020,reply,2020-06-30,
600178.SH,2020,reply,2020-06-30,
600179.SH,2020,reply,2020-10-27,
600179.SH,2020,reply,2020-06-30,
600182.SH,2022,reply,2022-09-26,
600185.SH,2020,reply,2020-02-11,
600185.SH,2020,reply,2020-04-04,
600185.SH,2020,reply,2020-06-03,
600185.SH,2020,reply,2020-06-30,
600185.SH,2024,reply,2024-11-27,
600186.SH,2023,reply,2023-04-04,
600186.SH,2023,reply,2023-10-12,
600186.SH,2024,reply,2024-09-13,
600187.SH,2020,reply,2020-04-03,
600187.SH,2022,reply,2022-03-23,
600187.SH,2022,reply,2022-07-28,
600187.SH,2022,reply,2022-06-18,
600189.SH,2020,reply,2020-01-20,
600189.SH,2020,reply,2020-04-30,
600189.SH,2020,reply,2019-12-20,
600189.SH,2020,reply,2020-03-19,
600193.SH,2021,reply,2021-06-09,
600198.SH,2020,reply,2020-07-22,
600198.SH,2020,reply,2020-06-30,
600198.SH,2021,reply,2021-07-22,
600198.SH,2021,reply,2021-07-29,
600198.SH,2021,reply,2021-06-16,
600198.SH,2022,reply,2022-06-17,
600198.SH,2023,reply,2023-11-07,
600209.SH,2021,reply,2021-08-21,
600209.SH,2021,reply,2021-12-02,
600209.SH,2022,reply,2022-04-15,
600211.SH,2022,reply,2022-08-26,
600212.SH,2022,reply,2022-03-30,
600212.SH,2022,reply,2022-01-27,
600213.SH,2024,reply,2024-05-30,
600215.SH,2020,reply,2020-03-11,
600215.SH,2020,reply,2020-01-23,
600215.SH,2021,reply,2021-07-13,
600215.SH,2023,reply,2028-06-30,
600220.SH,2022,reply,2022-05-11,
600220.SH,2023,reply,2023-05-09,
600220.SH,2024,reply,2024-06-25,
600221.SH,2021,reply,2020-12-09,
600222.SH,2020,reply,2020-06-30,
600222.SH,2020,reply,2020-12-14,
600222.SH,2020,reply,2020-01-21,
600222.SH,2020,reply,2020-06-30,
600222.SH,2020,reply,2020-01-21,
600222.SH,2020,reply,2020-09-30,
600222.SH,2020,reply,2020-06-30,
600222.SH,2020,reply,2020-02-06,
600222.SH,2020,reply,2020-06-30,
600222.SH,2020,reply,2020-06-30,
600223.SH,2023,reply,2023-02-03,
600225.SH,2020,reply,2020-06-11,
600225.SH,2020,reply,2020-06-10,
600226.SH,2020,reply,2020-07-28,
600226.SH,2020,reply,2020-07-28,
600226.SH,2020,reply,2020-05-20,
600226.SH,2021,reply,2021-04-20,
600226.SH,2023,reply,2023-04-26,
600227.SH,2020,reply,2020-06-30,
600227.SH,2020,reply,2020-04-13,
600227.SH,2023,reply,2023-06-17,
600228.SH,2020,reply,2020-06-30,
600228.SH,2020,reply,2020-03-25,
600228.SH,2022,reply,2022-05-26,
600228.SH,2023,reply,2023-06-30,
600234.SH,2022,reply,2022-08-29,
600234.SH,2023,reply,2023-06-30,
600234.SH,2024,reply,2024-11-01,
600237.SH,2020,reply,2020-06-30,
600237.SH,2020,reply,2020-06-30,
600237.SH,2020,reply,2020-06-30,
600237.SH,2020,reply,2020-06-30,
600237.SH,2021,reply,2021-06-30,
600238.SH,2020,reply,2020-07-30,
600238.SH,2021,reply,2021-06-21,
600238.SH,2021,reply,2021-05-11,
600238.SH,2022,reply,2022-12-08,
600238.SH,2022,reply,2022-06-30,
600238.SH,2023,reply,2023-03-23,
600239.SH,2020,reply,2020-02-24,
600239.SH,2021,reply,2021-02-08,
600239.SH,2022,reply,2022-07-16,
600239.SH,2022,reply,2022-11-05,
600239.SH,2022,reply,2022-06-30,
600242.SH,2020,reply,2020-08-31,
600242.SH,2020,reply,2020-06-30,
600242.SH,2020,reply,2020-01-22,
600242.SH,2020,reply,2020-12-15,
600242.SH,2020,reply,2020-09-29,
600242.SH,2022,reply,2022-06-16,
600242.SH,2022,reply,2022-04-16,
600242.SH,2023,reply,2023-01-14,
600243.SH,2020,reply,2020-06-18,
600243.SH,2021,reply,2021-07-01,
600243.SH,2021,reply,2021-06-02,
600243.SH,2021,reply,2021-07-06,
600243.SH,2022,reply,2022-12-25,
600243.SH,2022,reply,2021-07-02,
600246.SH,2020,reply,2020-01-08,
600246.SH,2023,reply,2023-12-01,
600246.SH,2023,reply,2023-02-23,
600246.SH,2024,reply,2024-08-24,
600252.SH,2020,reply,2020-04-29,
600252.SH,2021,reply,2021-12-06,
600255.SH,2020,reply,2020-02-27,
600255.SH,2020,reply,2020-06-05,
600255.SH,2020,reply,2020-06-30,
600256.SH,2020,reply,2020-06-30,
600256.SH,2020,reply,2020-06-04,
600257.SH,2020,reply,2020-05-27,
600257.SH,2020,reply,2020-06-11,
600257.SH,2020,reply,2020-04-23,
600257.SH,2022,reply,2022-06-30,
600265.SH,2021,reply,2021-05-18,
600265.SH,2022,reply,2022-07-23,
600265.SH,2022,reply,2020-12-31,
600265.SH,2023,reply,2023-02-14,
600265.SH,2024,reply,2024-05-31,
600267.SH,2020,reply,2020-07-29,
600275.SH,2022,reply,2022-01-28,
600277.SH,2020,reply,2020-06-30,
600277.SH,2020,reply,2020-03-07,
600277.SH,2021,reply,2021-03-27,
600277.SH,2021,reply,2021-08-06,
600277.SH,2024,reply,2024-05-18,
600277.SH,2024,reply,2024-07-03,
600281.SH,2022,reply,2022-06-18,
600289.SH,2020,reply,2020-06-11,
600289.SH,2020,reply,2020-04-02,
600289.SH,2020,reply,2020-06-30,
600289.SH,2020,reply,2020-03-03,
600289.SH,2020,reply,2020-06-30,
600289.SH,2020,reply,2020-06-30,
600289.SH,2020,reply,2020-03-21,
600289.SH,2020,reply,2020-06-30,
600289.SH,2020,reply,2020-06-30,
600289.SH,2020,reply,2020-06-30,
600289.SH,2021,reply,2021-06-07,
600289.SH,2023,reply,2023-05-26,
600289.SH,2024,reply,2024-12-13,
600290.SH,2020,reply,2020-04-24,
600290.SH,2023,reply,2023-07-13,
600293.SH,2020,reply,2020-06-13,
600293.SH,2021,reply,2021-12-17,
600293.SH,2021,reply,2021-06-30,
600293.SH,2021,reply,2021-02-10,
600295.SH,2020,reply,2020-05-26,
600297.SH,2020,reply,2020-06-01,
600300.SH,2020,reply,2020-03-16,
600300.SH,2021,reply,2021-07-09,
600300.SH,2022,reply,2022-03-03,
600301.SH,2020,reply,2020-11-17,
600301.SH,2021,reply,2021-09-23,
600301.SH,2022,reply,2022-05-24,
600303.SH,2020,reply,2020-06-14,
600303.SH,2020,reply,2019-12-30,
600303.SH,2021,reply,2021-11-04,
600303.SH,2022,reply,2022-02-18,
600303.SH,2023,reply,2023-06-06,
600303.SH,2024,reply,2024-06-22,
600306.SH,2020,reply,2020-06-30,
600306.SH,2023,reply,2023-08-24,
600306.SH,2024,reply,2024-02-29,
600306.SH,2024,reply,2024-03-06,
600306.SH,2024,reply,2024-03-28,
600310.SH,2020,reply,2020-06-30,
600310.SH,2021,reply,2021-05-19,
600310.SH,2023,reply,2023-07-21,
600311.SH,2020,reply,2020-05-26,
600311.SH,2022,reply,2022-06-15,
600311.SH,2023,reply,2023-01-16,
600313.SH,2020,reply,2020-06-30,
600317.SH,2020,reply,2020-06-30,
600317.SH,2020,reply,2020-07-28,
600319.SH,2021,reply,2021-01-19,
600319.SH,2022,reply,2022-03-18,
600319.SH,2022,reply,2021-09-30,
600319.SH,2022,reply,2021-12-31,
600321.SH,2020,reply,2020-06-04,
600321.SH,2021,reply,2021-06-11,
600321.SH,2022,reply,2022-03-09,
600322.SH,2022,reply,2022-07-13,
600323.SH,2024,reply,2024-12-10,
600323.SH,2024,reply,2024-08-23,
600327.SH,2021,reply,2021-06-30,
600328.SH,2021,reply,2021-08-11,
600331.SH,2021,reply,2021-04-27,
600331.SH,2021,reply,2021-04-27,
600338.SH,2020,reply,2020-06-30,
600338.SH,2020,reply,2020-08-12,
600338.SH,2022,reply,2022-09-28,
600340.SH,2022,reply,2022-04-30,
600340.SH,2024,reply,2024-02-09,
600343.SH,2020,reply,2020-07-18,
600350.SH,2023,reply,2023-12-16,
600351.SH,2020,reply,2020-06-17,
600351.SH,2020,reply,2020-06-30,
600355.SH,2020,reply,2020-03-11,
600355.SH,2020,reply,2021-05-31,
600355.SH,2024,reply,2024-02-27,
600355.SH,2024,reply,2024-02-05,
600358.SH,2020,reply,2020-06-30,
600358.SH,2020,reply,2020-06-16,
600358.SH,2021,reply,2020-01-01,
600359.SH,2020,reply,2020-06-30,
600359.SH,2020,reply,2020-03-10,
600359.SH,2020,reply,2020-06-30,
600359.SH,2020,reply,2020-06-30,
600359.SH,2023,reply,2023-05-20,
600360.SH,2020,reply,2020-08-21,
600360.SH,2022,reply,2022-02-15,
600360.SH,2022,reply,2022-07-19,
600360.SH,2022,reply,2022-01-26,
600360.SH,2024,reply,2024-06-07,
600360.SH,2024,reply,2024-06-29,
600360.SH,2024,reply,2024-05-17,
600361.SH,2020,reply,2020-06-10,
600361.SH,2020,reply,2020-03-31,
600361.SH,2021,reply,2021-09-17,
600363.SH,2024,reply,2024-09-19,
600365.SH,2021,reply,2021-06-30,
600370.SH,2020,reply,2020-05-20,
600370.SH,2020,reply,2020-06-30,
600371.SH,2020,reply,2020-06-18,
600371.SH,2020,reply,2020-06-19,
600375.SH,2023,reply,2023-06-30,
600375.SH,2023,reply,2023-06-14,
600375.SH,2023,reply,2023-05-16,
600375.SH,2024,reply,2024-06-18,
600381.SH,2021,reply,2021-06-17,
600381.SH,2022,reply,2022-09-19,
600381.SH,2023,reply,2023-06-20,
600381.SH,2023,reply,2023-02-20,
600381.SH,2024,reply,2024-07-10,
600382.SH,2020,reply,2020-06-30,
600382.SH,2020,reply,2020-06-11,
600382.SH,2021,reply,2020-12-31,
600382.SH,2021,reply,2021-07-10,
600382.SH,2021,reply,2021-06-30,
600382.SH,2021,reply,2021-12-29,
600382.SH,2021,reply,2021-12-25,
600382.SH,2021,reply,2021-07-10,
600382.SH,2021,reply,2021-12-23,
600382.SH,2021,reply,2021-06-30,
600382.SH,2022,reply,2022-05-31,
600382.SH,2023,reply,2023-05-24,
600385.SH,2022,reply,2022-01-28,
600385.SH,2022,reply,2022-04-27,
600385.SH,2022,reply,2022-06-30,
600385.SH,2022,reply,2022-06-30,
600387.SH,2021,reply,2021-04-29,
600387.SH,2021,reply,2021-04-29,
600387.SH,2023,reply,2023-05-19,
600387.SH,2024,reply,2024-04-20,
600388.SH,2023,reply,2023-07-14,
600389.SH,2021,reply,2021-06-02,
600389.SH,2021,reply,2021-12-09,
600393.SH,2021,reply,2021-05-28,
600393.SH,2022,reply,2022-05-16,
600396.SH,2022,reply,2022-01-06,
600396.SH,2023,reply,2022-12-28,
600396.SH,2023,reply,2023-04-24,
600396.SH,2024,reply,2024-01-24,
600396.SH,2024,reply,2024-05-09,
600397.SH,2022,reply,2022-03-09,
600400.SH,2020,reply,2020-06-30,
600400.SH,2020,reply,2020-06-30,
600400.SH,2020,reply,2020-06-30,
600400.SH,2022,reply,2022-07-23,
600403.SH,2020,reply,2020-06-30,
600403.SH,2020,reply,2020-05-18,
600408.SH,2020,reply,2020-05-27,
600408.SH,2020,reply,2020-06-30,
600416.SH,2020,reply,2020-01-20,
600416.SH,2020,reply,2020-03-31,
600416.SH,2020,reply,2020-06-30,
600416.SH,2020,reply,2020-06-30,
600416.SH,2020,reply,2020-06-30,
600416.SH,2020,reply,2020-04-28,
600416.SH,2020,reply,2020-02-04,
600421.SH,2021,reply,2021-06-03,
600421.SH,2022,reply,2022-11-15,
600421.SH,2022,reply,2022-05-28,
600421.SH,2023,reply,2023-02-09,
600423.SH,2021,reply,2021-05-12,
600425.SH,2021,reply,2021-11-16,
600433.SH,2020,reply,2020-10-15,
600438.SH,2020,reply,2020-06-30,
600438.SH,2020,reply,2020-05-14,
600444.SH,2020,reply,2020-06-13,
600449.SH,2022,reply,2022-06-28,
600455.SH,2023,reply,2023-05-30,
600458.SH,2020,reply,2020-06-30,
600458.SH,2020,reply,2020-06-30,
600458.SH,2020,reply,2020-06-30,
600458.SH,2020,reply,2020-03-31,
600460.SH,2020,reply,2020-08-24,
600461.SH,2021,reply,2021-06-30,
600462.SH,2020,reply,2020-06-30,
600462.SH,2020,reply,2020-06-30,
600462.SH,2020,reply,2020-12-25,
600462.SH,2022,reply,2022-05-30,
600462.SH,2024,reply,2024-12-27,
600466.SH,2022,reply,2022-01-05,
600466.SH,2022,reply,2022-03-25,
600477.SH,2020,reply,2020-06-30,
600477.SH,2020,reply,2020-04-01,
600477.SH,2020,reply,2020-06-30,
600478.SH,2020,reply,2020-06-21,
600478.SH,2020,reply,2020-06-30,
600478.SH,2021,reply,2021-11-22,
600478.SH,2022,reply,2022-07-11,
600482.SH,2022,reply,2022-03-09,
600485.SH,2020,reply,2020-06-20,
600490.SH,2020,reply,2020-07-02,
600490.SH,2020,reply,2020-06-30,
600490.SH,2021,reply,2021-08-18,
600491.SH,2020,reply,2020-06-30,
600491.SH,2020,reply,2020-06-19,
600500.SH,2020,reply,2020-12-09,
600507.SH,2020,reply,2020-03-11,
600507.SH,2024,reply,2024-04-09,
600509.SH,2020,reply,2020-12-21,
600509.SH,2020,reply,2020-12-11,
600515.SH,2020,reply,2020-08-07,
600515.SH,2020,reply,2019-10-08,
600515.SH,2020,reply,2020-01-14,
600515.SH,2021,reply,2021-06-30,
600515.SH,2021,reply,2021-02-05,
600515.SH,2021,reply,2021-11-10,
600516.SH,2020,reply,2020-06-30,
600516.SH,2020,reply,2020-06-04,
600518.SH,2020,reply,2020-09-02,
600518.SH,2020,reply,2020-03-31,
600518.SH,2021,reply,2021-01-03,
600518.SH,2021,reply,2021-06-04,
600518.SH,2021,reply,2021-04-16,
600518.SH,2023,reply,2023-05-16,
600520.SH,2020,reply,2020-06-30,
600520.SH,2020,reply,2020-06-30,
600520.SH,2020,reply,2020-08-17,
600520.SH,2021,reply,2020-07-22,
600520.SH,2022,reply,2022-06-30,
600520.SH,2023,reply,2023-06-30,
600520.SH,2023,reply,2023-08-11,
600525.SH,2021,reply,2021-12-10,
600532.SH,2020,reply,2018-04-12,
600532.SH,2022,reply,2022-09-30,
600532.SH,2022,reply,2022-08-15,
600532.SH,2022,reply,2022-06-30,
600535.SH,2020,reply,2020-06-24,
600535.SH,2020,reply,2020-06-30,
600537.SH,2022,reply,2022-01-01,
600539.SH,2021,reply,2021-08-07,
600539.SH,2022,reply,2022-12-16,
600540.SH,2020,reply,2020-06-30,
600540.SH,2020,reply,2020-06-30,
600540.SH,2020,reply,2020-12-15,
600540.SH,2020,reply,2020-06-30,
600540.SH,2020,reply,2020-06-30,
600540.SH,2021,reply,2021-06-30,
600545.SH,2020,reply,2020-08-06,
600545.SH,2021,reply,2021-09-01,
600555.SH,2022,reply,2020-12-31,
600556.SH,2020,reply,2020-05-18,
600561.SH,2020,reply,2020-06-16,
600565.SH,2021,reply,2021-06-30,
600565.SH,2021,reply,2021-06-30,
600565.SH,2022,reply,2022-05-20,
600565.SH,2024,reply,2024-05-15,
600565.SH,2024,reply,2024-05-10,
600565.SH,2024,reply,2024-06-11,
600565.SH,2024,reply,2024-05-15,
600568.SH,2020,reply,2020-06-30,
600568.SH,2020,reply,2020-06-30,
600568.SH,2020,reply,2020-06-19,
600568.SH,2021,reply,2021-06-30,
600568.SH,2021,reply,2020-02-05,
600568.SH,2023,reply,2019-12-30,
600575.SH,2022,reply,2022-04-09,
600575.SH,2023,reply,2023-11-01,
600576.SH,2020,reply,2020-06-30,
600576.SH,2020,reply,2020-02-06,
600576.SH,2020,reply,2020-06-10,
600579.SH,2020,reply,2020-06-30,
600579.SH,2020,reply,2018-12-28,
600579.SH,2024,reply,2024-12-27,
600586.SH,2020,reply,2020-06-30,
600586.SH,2021,reply,2021-06-18,
600589.SH,2020,reply,2020-08-18,
600589.SH,2021,reply,2021-07-24,
600589.SH,2022,reply,2022-07-09,
600589.SH,2022,reply,2022-06-25,
600589.SH,2022,reply,2022-07-09,
600589.SH,2022,reply,2022-11-30,
600589.SH,2022,reply,2022-11-30,
600589.SH,2023,reply,2023-10-13,
600589.SH,2023,reply,2023-06-18,
600589.SH,2024,reply,2024-06-06,
600593.SH,2020,reply,2020-07-08,
600593.SH,2020,reply,2020-06-29,
600593.SH,2020,reply,2020-06-30,
600593.SH,2020,reply,2020-12-08,
600593.SH,2020,reply,2019-01-01,
600593.SH,2021,reply,2021-05-19,
600593.SH,2021,reply,2021-05-18,
600593.SH,2021,reply,2021-05-31,
600593.SH,2021,reply,2021-07-14,
600593.SH,2022,reply,2022-02-08,
600593.SH,2022,reply,2022-05-11,
600593.SH,2022,reply,2022-12-16,
600593.SH,2023,reply,2023-09-07,
600594.SH,2020,reply,2020-05-15,
600595.SH,2020,reply,2020-05-22,
600595.SH,2020,reply,2020-06-30,
600599.SH,2020,reply,2020-06-30,
600599.SH,2020,reply,2020-07-10,
600599.SH,2020,reply,2020-06-30,
600599.SH,2020,reply,2020-06-30,
600599.SH,2021,reply,2021-06-04,
600599.SH,2022,reply,2022-02-18,
600599.SH,2022,reply,2022-06-14,
600599.SH,2022,reply,2022-01-12,
600599.SH,2023,reply,2023-10-11,
600599.SH,2024,reply,2024-06-18,
600601.SH,2020,reply,2020-05-30,
600601.SH,2023,reply,2023-05-30,
600605.SH,2023,reply,2023-12-21,
600609.SH,2021,reply,2021-01-29,
600609.SH,2021,reply,2020-11-20,
600609.SH,2021,reply,2021-03-03,
600609.SH,2021,reply,2021-12-31,
600614.SH,2020,reply,2020-12-11,
600614.SH,2020,reply,2020-10-16,
600614.SH,2020,reply,2020-06-30,
600615.SH,2022,reply,2022-06-30,
600615.SH,2022,reply,2022-06-07,
600615.SH,2022,reply,2022-08-23,
600615.SH,2023,reply,2023-02-10,
600620.SH,2023,reply,2023-06-30,
600620.SH,2023,reply,2023-06-14,
600620.SH,2023,reply,2023-05-25,
600623.SH,2020,reply,2020-06-30,
600623.SH,2020,reply,2020-06-06,
600624.SH,2024,reply,2024-09-11,
600626.SH,2021,reply,2021-02-10,
600626.SH,2021,reply,2021-06-30,
600634.SH,2020,reply,2020-06-30,
600634.SH,2020,reply,2020-03-30,
600634.SH,2020,reply,2020-09-11,
600634.SH,2020,reply,2020-06-30,
600634.SH,2020,reply,2020-06-30,
600634.SH,2020,reply,2019-04-27,
600634.SH,2020,reply,2020-05-07,
600634.SH,2020,reply,2020-06-30,
600634.SH,2020,reply,2020-03-24,
600634.SH,2020,reply,2020-02-18,
600634.SH,2020,reply,2020-03-29,
600634.SH,2020,reply,2020-01-23,
600634.SH,2020,reply,2020-07-03,
600634.SH,2020,reply,2020-03-24,
600634.SH,2020,reply,2020-06-30,
600634.SH,2020,reply,2020-03-17,
600634.SH,2020,reply,2020-04-17,
600647.SH,2021,reply,2021-01-04,
600647.SH,2022,reply,2022-08-26,
600647.SH,2023,reply,2023-12-02,
600647.SH,2023,reply,2023-11-24,
600647.SH,2024,reply,2024-03-27,
600647.SH,2024,reply,2024-02-28,
600647.SH,2024,reply,2024-04-03,
600651.SH,2022,reply,2022-06-22,
600651.SH,2022,reply,2022-03-17,
600653.SH,2020,reply,2020-06-30,
600653.SH,2021,reply,2021-02-06,
600653.SH,2021,reply,2021-01-29,
600654.SH,2020,reply,2020-06-30,
600654.SH,2020,reply,2020-01-14,
