company_code,report_period,split,sent_news_count_5d,sent_news_count_10d,sent_news_count_30d,sent_news_title_count_30d,sent_news_daily_peak_30d,sent_negative_news_count_30d,sent_negative_ratio_30d,sent_sentiment_mean_30d,sent_sentiment_volatility_30d,sent_negative_peak_30d,sent_post_count_5d,sent_post_count_30d,sent_comment_count_30d,sent_read_count_30d,sent_post_daily_peak_30d,sent_guba_sentiment_mean_30d,sent_guba_sentiment_volatility_30d,sent_guba_positive_ratio_30d,sent_guba_negative_ratio_30d
603869.SH,20210630,Train,2.0,2.0,4.0,4.0,2.0,2.0,0.5,-0.25,1.0606601717798212,1.0,38.0,272.0,341.0,135994.0,30.0,0.10661764705882353,0.3655213913420834,0.2977941176470588,0.19117647058823528
603869.SH,20210930,Train,1.0,2.0,6.0,2.0,3.0,1.0,0.16666666666666666,0.5,0.9574271077563381,1.0,20.0,161.0,178.0,59207.0,18.0,0.16149068322981366,0.36486773565624503,0.33540372670807456,0.17391304347826086
603869.SH,20211231,Train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,297.0,340.0,107330.0,48.0,0.15488215488215487,0.3569423742605949,0.3164983164983165,0.16161616161616163
603869.SH,20220331,Train,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,86.0,403.0,352.0,154122.0,36.0,0.14640198511166252,0.3638571381520826,0.2977667493796526,0.1513647642679901
603869.SH,20220630,Train,2.0,2.0,4.0,4.0,1.0,1.0,0.25,0.0,0.816496580927726,1.0,106.0,359.0,301.0,38366.0,43.0,0.2785515320334262,0.3705988795872443,0.37047353760445684,0.09192200557103064
603869.SH,20220930,Train,0.0,0.0,2.0,2.0,1.0,1.0,0.5,0.0,1.4142135623730951,1.0,54.0,537.0,807.0,129222.0,84.0,0.2346368715083799,0.21809392350350584,0.3258845437616387,0.09124767225325885
603869.SH,20221231,Train,0.0,0.0,2.0,2.0,1.0,2.0,1.0,-1.0,0.0,1.0,25.0,217.0,291.0,48434.0,32.0,0.16129032258064516,0.36606346217638236,0.2857142857142857,0.12442396313364056
603869.SH,20230331,Train,5.0,6.0,6.0,4.0,5.0,1.0,0.16666666666666666,0.5,0.4242640687119285,0.2,61.0,225.0,283.0,62219.0,22.0,0.3288888888888889,0.32672532876665467,0.4177777777777778,0.08888888888888889
603869.SH,20230630,Train,0.0,0.0,16.0,15.0,11.0,6.0,0.35294117647058826,0.058823529411764705,0.38188130791298663,0.75,163.0,3510.0,5673.0,617195.0,806.0,0.17207977207977207,0.14839174786576945,0.2905982905982906,0.11851851851851852
603869.SH,20230930,Train,1.0,1.0,4.0,3.0,2.0,0.0,0.0,0.5,0.5773502691896258,0.0,29.0,263.0,276.0,91455.0,38.0,0.2965779467680608,0.24484701192072414,0.3650190114068441,0.06844106463878327
603869.SH,20231231,Train,0.0,2.0,6.0,6.0,1.0,2.0,0.3333333333333333,0.3333333333333333,1.0327955589886446,1.0,113.0,1080.0,1794.0,177280.0,152.0,0.19814814814814816,0.2676725458000819,0.31666666666666665,0.11851851851851852
603869.SH,20240331,Train,0.0,0.0,7.0,7.0,2.0,1.0,0.14285714285714285,0.2857142857142857,0.8539125638299665,1.0,32.0,295.0,341.0,95802.0,29.0,0.3050847457627119,0.244606023048035,0.3559322033898305,0.05084745762711865
603869.SH,20240630,Train,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.25,0.2886751345948129,0.0,54.0,269.0,416.0,67586.0,23.0,0.26022304832713755,0.2816725238565592,0.3308550185873606,0.07063197026022305
603869.SH,20240930,Train,0.0,0.0,3.0,4.0,1.0,4.0,0.6666666666666666,-0.5,0.5477225575051662,1.0,41.0,163.0,203.0,37256.0,18.0,0.32515337423312884,0.4061819356819955,0.3987730061349693,0.0736196319018405
603869.SH,20241231,Train,1.0,6.0,6.0,3.0,3.0,1.0,0.16666666666666666,0.5,0.5773502691896258,0.3333333333333333,60.0,251.0,432.0,70665.0,24.0,0.21912350597609562,0.19917135509268835,0.26693227091633465,0.04780876494023904
603879.SH,20200331,Train,1.0,4.0,4.0,3.0,2.0,0.0,0.0,0.5,0.5,0.0,68.0,519.0,340.0,146669.0,74.0,0.10982658959537572,0.24198248872710498,0.28516377649325625,0.17533718689788053
603879.SH,20200630,Train,0.0,0.0,15.0,5.0,7.0,8.0,0.5333333333333333,-0.4666666666666667,0.37434750489587704,1.0,118.0,7458.0,6597.0,1556668.0,1034.0,-0.11102172164119067,0.14826899683720948,0.16934835076427998,0.2803700724054706
603879.SH,20200930,Train,0.0,2.0,3.0,1.0,2.0,2.0,0.6666666666666666,-0.6666666666666666,0.3535533905932738,1.0,44.0,448.0,252.0,113370.0,92.0,-0.10491071428571429,0.21863822188287751,0.15848214285714285,0.26339285714285715
603879.SH,20201231,Train,1.0,1.0,6.0,6.0,4.0,3.0,0.5,-0.3333333333333333,0.2886751345948129,0.75,82.0,576.0,598.0,174611.0,100.0,-0.057291666666666664,0.32359282557029895,0.1892361111111111,0.2465277777777778
603879.SH,20210331,Train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,206.0,320.0,115694.0,21.0,0.043689320388349516,0.253407713056597,0.24757281553398058,0.20388349514563106
603879.SH,20210630,Train,1.0,5.0,11.0,11.0,4.0,4.0,0.36363636363636365,-0.2727272727272727,0.5416666666666666,1.0,70.0,448.0,867.0,234007.0,60.0,-0.04241071428571429,0.3574512364877776,0.22767857142857142,0.2700892857142857
603879.SH,20210930,Train,1.0,7.0,7.0,7.0,4.0,3.0,0.42857142857142855,0.0,0.75,0.75,80.0,358.0,740.0,123084.0,37.0,0.019553072625698324,0.4260110965700876,0.2122905027932961,0.19273743016759776
603879.SH,20211231,Train,0.0,5.0,9.0,9.0,3.0,2.0,0.2222222222222222,0.2222222222222222,0.7673909622147559,1.0,54.0,266.0,490.0,121342.0,18.0,0.03759398496240601,0.40185102193572414,0.23684210526315788,0.19924812030075187
603879.SH,20220331,Train,0.0,0.0,5.0,3.0,1.0,1.0,0.2,0.2,0.8366600265340756,1.0,21.0,138.0,76.0,95388.0,22.0,0.2028985507246377,0.35171949666509716,0.2898550724637681,0.08695652173913043
603879.SH,20220630,Train,0.0,0.0,7.0,6.0,4.0,4.0,0.5714285714285714,-0.14285714285714285,1.0307764064044151,1.0,19.0,87.0,34.0,8549.0,11.0,0.367816091954023,0.3711496905170597,0.4367816091954023,0.06896551724137931
603879.SH,20220930,Train,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.5,0.7071067811865476,0.0,13.0,95.0,66.0,38978.0,8.0,0.4842105263157895,0.4229657758052441,0.5473684210526316,0.06315789473684211
603879.SH,20221231,Train,0.0,3.0,3.0,3.0,3.0,1.0,0.3333333333333333,-0.3333333333333333,0.0,0.3333333333333333,21.0,244.0,233.0,53513.0,48.0,0.35655737704918034,0.37323920075966766,0.4139344262295082,0.05737704918032787
603879.SH,20230331,Train,0.0,0.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,29.0,126.0,187.0,54850.0,14.0,0.1746031746031746,0.28389657961410925,0.29365079365079366,0.11904761904761904
603879.SH,20230630,Train,0.0,0.0,5.0,6.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.8366600265340756,1.0,210.0,400.0,704.0,54477.0,60.0,0.3325,0.24331263374263382,0.395,0.0625
603879.SH,20230930,Train,1.0,1.0,67.0,39.0,20.0,36.0,0.5373134328358209,-0.2537313432835821,0.6368158792509888,1.0,49.0,1169.0,2780.0,372415.0,160.0,0.2018819503849444,0.2509160532330298,0.31907613344739094,0.11719418306244654
603879.SH,20231231,Train,0.0,0.0,2.0,2.0,1.0,2.0,1.0,-1.0,0.0,1.0,24.0,104.0,167.0,37320.0,19.0,0.5,0.4574491129867064,0.5769230769230769,0.09615384615384616
603879.SH,20240331,Train,2.0,20.0,99.0,56.0,22.0,17.0,0.1717171717171717,0.5353535353535354,0.4698114005260576,0.5,738.0,3543.0,7633.0,799859.0,701.0,0.17668642393451878,0.27779450416490686,0.29494778436353375,0.11826136042901496
603879.SH,20240630,Train,2.0,2.0,8.0,5.0,1.0,1.0,0.125,0.5,0.7559289460184544,1.0,129.0,1640.0,3406.0,284834.0,299.0,-0.11646341463414635,0.2018755189238622,0.18048780487804877,0.2969512195121951
603879.SH,20240930,Train,0.0,2.0,6.0,7.0,2.0,6.0,0.75,-0.5,0.7867957924694431,1.0,28.0,136.0,182.0,38472.0,12.0,0.125,0.5409277642122867,0.3382352941176471,0.21323529411764705
603879.SH,20241231,Train,0.0,3.0,17.0,9.0,9.0,17.0,1.0,-1.0,0.0,1.0,40.0,297.0,464.0,54902.0,24.0,-0.06060606060606061,0.33118224658026874,0.2053872053872054,0.265993265993266
603880.SH,20200331,Train,6.0,6.0,14.0,14.0,5.0,10.0,0.7142857142857143,-0.6428571428571429,0.611615953089906,1.0,132.0,2209.0,1580.0,683039.0,238.0,-0.0724309642372114,0.20637574650280482,0.21050248981439565,0.2829334540516071
603880.SH,20200630,Train,16.0,16.0,17.0,12.0,9.0,9.0,0.47368421052631576,-0.10526315789473684,0.7569621757638819,1.0,264.0,983.0,1069.0,407074.0,137.0,0.024415055951169887,0.19255302311082256,0.2441505595116989,0.21973550356052898
603880.SH,20200930,Train,1.0,2.0,5.0,4.0,1.0,3.0,0.6,-0.6,0.5477225575051662,1.0,37.0,262.0,131.0,51447.0,32.0,-0.04198473282442748,0.36620443884241966,0.20610687022900764,0.2480916030534351
603880.SH,20201231,Train,1.0,3.0,10.0,9.0,3.0,2.0,0.2,0.4,0.6236095644623235,0.6666666666666666,89.0,398.0,287.0,73335.0,36.0,-0.12311557788944724,0.40070154234488575,0.16080402010050251,0.28391959798994976
603880.SH,20210331,Train,2.0,6.0,6.0,6.0,4.0,1.0,0.16666666666666666,0.0,0.0,0.25,48.0,269.0,160.0,97979.0,23.0,0.07063197026022305,0.2972310755238326,0.26394052044609667,0.19330855018587362
603880.SH,20210630,Train,0.0,7.0,9.0,9.0,7.0,9.0,1.0,-1.0,0.0,1.0,37.0,170.0,123.0,77363.0,18.0,-0.22124216926308704,0.391454730743242,0.10588235294117647,0.34634025255146167
603880.SH,20210930,Train,4.0,7.0,21.0,20.0,5.0,14.0,0.6666666666666666,-0.5714285714285714,0.6885363761413346,1.0,23.0,119.0,93.0,54392.0,13.0,-0.058823529411764705,0.4732096399780717,0.17647058823529413,0.23529411764705882
603880.SH,20211231,Train,2.0,2.0,6.0,6.0,2.0,4.0,0.6666666666666666,-0.6666666666666666,0.4472135954999579,1.0,57.0,174.0,216.0,73967.0,16.0,0.08620689655172414,0.32902481737504125,0.27586206896551724,0.1896551724137931
603880.SH,20220331,Train,0.0,3.0,4.0,4.0,2.0,0.0,0.0,0.25,0.5773502691896258,0.0,17.0,72.0,104.0,54774.0,8.0,0.06944444444444445,0.512664156185155,0.2638888888888889,0.19444444444444445
603880.SH,20220630,Train,1.0,9.0,9.0,3.0,4.0,5.0,0.5555555555555556,-0.2222222222222222,0.2886751345948129,0.75,6.0,37.0,19.0,3259.0,5.0,-0.13513513513513514,0.5917982148400519,0.16216216216216217,0.2972972972972973
603880.SH,20220930,Train,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,44.0,31.0,19598.0,5.0,0.022727272727272728,0.6163715641828421,0.29545454545454547,0.2727272727272727
603880.SH,20221231,Train,0.0,0.0,4.0,4.0,3.0,0.0,0.0,0.25,0.23570226039551584,0.0,22.0,423.0,488.0,85340.0,74.0,-0.05200945626477541,0.20754675286318053,0.21513002364066194,0.26713947990543735
603880.SH,20230331,Train,3.0,3.0,5.0,3.0,1.0,5.0,1.0,-1.0,0.0,1.0,10.0,46.0,43.0,19522.0,5.0,0.15217391304347827,0.4130653187043665,0.32608695652173914,0.17391304347826086
603880.SH,20230630,Train,0.0,0.0,20.0,5.0,5.0,9.0,0.45,-0.15,0.7982156025461719,1.0,45.0,640.0,1768.0,202479.0,108.0,-0.04375,0.2591992857879867,0.190625,0.234375
603880.SH,20230930,Train,0.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,0.0,1.0,11.0,66.0,40.0,57669.0,9.0,-0.10606060606060606,0.555313916897111,0.19696969696969696,0.30303030303030304
603880.SH,20231231,Train,0.0,1.0,9.0,3.0,4.0,5.0,0.5555555555555556,-0.2222222222222222,0.8366600265340756,1.0,13.0,72.0,148.0,37578.0,8.0,-0.013888888888888888,0.3769250822159924,0.2222222222222222,0.2361111111111111
603880.SH,20240331,Train,5.0,5.0,8.0,2.0,4.0,1.0,0.125,0.625,0.375,0.25,86.0,169.0,243.0,80449.0,64.0,0.0650887573964497,0.3349302465656913,0.27218934911242604,0.20710059171597633
603880.SH,20240630,Train,2.0,6.0,13.0,3.0,4.0,7.0,0.5384615384615384,-0.23076923076923078,0.881917103688197,1.0,140.0,324.0,937.0,310048.0,64.0,-0.14814814814814814,0.35104796143731387,0.17901234567901234,0.3271604938271605
603880.SH,20240930,Train,0.0,1.0,3.0,4.0,2.0,3.0,0.75,-0.5,0.4714045207910317,1.0,11.0,60.0,52.0,20284.0,13.0,0.0,0.5073492440766562,0.26666666666666666,0.26666666666666666
603880.SH,20241231,Train,1.0,2.0,3.0,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.1547005383792517,1.0,7.0,72.0,63.0,14850.0,14.0,-0.1111111111111111,0.49895523919555557,0.20833333333333334,0.3194444444444444
603883.SH,20200331,Train,3.0,10.0,38.0,1.0,8.0,21.0,0.5526315789473685,-0.39473684210526316,0.8013787649024657,1.0,15.0,163.0,52.0,56719.0,16.0,0.3558282208588957,0.3662270231827809,0.4662576687116564,0.11042944785276074
603883.SH,20200630,Train,16.0,31.0,107.0,0.0,8.0,35.0,0.32710280373831774,0.102803738317757,0.5197779941264268,1.0,41.0,486.0,332.0,137195.0,71.0,0.1419753086419753,0.24190519391328122,0.32510288065843623,0.1831275720164609
603883.SH,20200930,Train,22.0,43.0,126.0,1.0,12.0,27.0,0.21428571428571427,0.373015873015873,0.44058656175856376,0.6666666666666666,28.0,388.0,201.0,105777.0,76.0,0.015463917525773196,0.3277120470757431,0.2603092783505155,0.24484536082474226
603883.SH,20201231,Train,33.0,57.79000000000087,131.0,3.0,13.0,31.0,0.23484848484848486,0.26515151515151514,0.5450077672246993,1.0,126.0,520.0,299.0,112413.0,46.0,0.007692307692307693,0.25166264105041075,0.22692307692307692,0.21923076923076923
603883.SH,20210331,Train,2.0,2.0,7.0,1.0,3.0,5.0,0.7142857142857143,-0.5714285714285714,0.8692269873603531,1.0,19.0,238.0,174.0,112416.0,42.0,0.11764705882352941,0.28238476153860764,0.28991596638655465,0.1722689075630252
603883.SH,20210630,Train,1.0,7.0,7.0,4.0,3.0,1.0,0.14285714285714285,0.42857142857142855,0.5773502691896257,0.3333333333333333,45.0,262.0,240.0,136410.0,22.0,0.11450381679389313,0.32844416828495143,0.3282442748091603,0.21374045801526717
603883.SH,20210930,Train,0.0,6.0,8.0,0.0,5.0,5.0,0.625,-0.375,0.9574271077563381,1.0,37.0,361.0,435.0,108774.0,44.0,-0.013850415512465374,0.29141713723774626,0.22160664819944598,0.23545706371191136
603883.SH,20211231,Train,27.0,42.0,75.0,4.0,10.0,26.0,0.3466666666666667,0.06666666666666667,0.6527519332011921,1.0,103.0,529.0,473.0,180477.0,68.0,0.05103969754253308,0.19607068300321343,0.2514177693761815,0.2003780718336484
603883.SH,20220331,Train,12.0,22.0,95.0,6.0,12.0,27.0,0.28421052631578947,0.07368421052631578,0.4287124901173255,1.0,213.0,1811.0,2032.0,533219.0,193.0,-0.07233572611816676,0.19069343551726292,0.16454997239094424,0.23688569850911098
603883.SH,20220630,Train,11.0,23.0,65.0,1.0,7.0,19.0,0.2923076923076923,0.1076923076923077,0.6553477486294836,1.0,61.0,281.0,224.0,33885.0,46.0,0.060498220640569395,0.2879053783618022,0.21708185053380782,0.15658362989323843
603883.SH,20220930,Train,24.0,41.0,111.0,3.0,9.0,30.0,0.2702702702702703,0.18018018018018017,0.41994051412412026,0.75,35.0,254.0,143.0,95538.0,62.0,0.12992125984251968,0.33611994548378965,0.2559055118110236,0.12598425196850394
603883.SH,20221231,Train,28.0,46.0,141.0,0.0,13.0,47.0,0.3829787234042553,0.03546099290780142,0.516022875181286,1.0,67.0,346.0,691.0,210530.0,34.0,-0.02601156069364162,0.28218390527756304,0.19653179190751446,0.22254335260115607
603883.SH,20230331,Train,33.0,43.0,151.0,3.0,17.0,47.0,0.2568306010928962,0.23497267759562843,0.6049772796832942,1.0,25.0,111.0,61.0,79384.0,16.0,0.3063063063063063,0.32933121887263883,0.38738738738738737,0.08108108108108109
603883.SH,20230630,Train,12.0,20.0,99.0,0.0,9.0,29.0,0.29292929292929293,0.12121212121212122,0.5858908078727133,1.0,76.0,273.0,264.0,42404.0,27.0,0.040293040293040296,0.373510690539156,0.24175824175824176,0.20146520146520147
603883.SH,20230930,Train,5.0,10.0,29.0,2.0,4.0,4.0,0.13793103448275862,0.5517241379310345,0.6944722216666889,1.0,33.0,470.0,543.0,120491.0,68.0,-0.029787234042553193,0.35693442478505893,0.2148936170212766,0.24468085106382978
603883.SH,20231231,Train,2.0,2.0,8.0,0.0,1.0,3.0,0.375,0.125,0.9910312089651149,1.0,34.0,96.0,58.0,38280.0,14.0,0.20833333333333334,0.40167514695857587,0.3125,0.10416666666666667
603883.SH,20240331,Train,5.0,9.0,30.0,2.0,3.0,8.0,0.26666666666666666,0.3,0.7612178494879668,1.0,19.0,106.0,96.0,70726.0,10.0,0.09433962264150944,0.36785019297150895,0.20754716981132076,0.11320754716981132
603883.SH,20240630,Train,1.0,2.0,18.0,3.0,3.0,4.0,0.2222222222222222,0.3333333333333333,0.7781745019952501,1.0,68.0,142.0,164.0,41239.0,38.0,0.07746478873239436,0.41977744211232654,0.2323943661971831,0.15492957746478872
603883.SH,20240930,Train,6.0,7.0,39.0,22.0,8.0,16.0,0.37209302325581395,0.16279069767441862,0.7255957535231751,1.0,712.0,8662.0,18317.58,2213900.0,888.0,0.0042715308242900025,0.10260761017595187,0.20618794735626875,0.20191641653197875
603883.SH,20241231,Train,1.0,3.0,18.0,1.0,4.0,3.0,0.16666666666666666,0.5,0.775044801572428,1.0,176.0,1254.0,2625.0,239674.0,116.0,0.027910685805422646,0.1456587548316815,0.20334928229665072,0.17543859649122806
603887.SH,20200331,Train,8.0,8.0,8.0,8.0,7.0,2.0,0.25,0.25,1.0101525445522106,1.0,113.0,503.0,476.0,214351.0,54.0,0.0636182902584493,0.22934093720738025,0.27634194831013914,0.21272365805168986
603887.SH,20200630,Train,2.0,3.0,7.0,5.0,1.0,2.0,0.2857142857142857,0.14285714285714285,0.8997354108424372,1.0,22.0,295.0,438.0,85783.0,38.0,0.1152542372881356,0.19104300413381844,0.28135593220338984,0.16610169491525423
603887.SH,20200930,Train,3.0,6.0,8.0,4.0,3.0,4.0,0.5,-0.25,0.6666666666666667,1.0,37.0,286.0,196.0,65893.0,31.0,-0.13986013986013987,0.37004407685097046,0.16433566433566432,0.3041958041958042
603887.SH,20201231,Train,1.0,1.0,2.0,2.0,1.0,1.0,0.5,0.0,1.4142135623730951,1.0,76.0,401.0,288.0,77216.0,31.0,-0.17955112219451372,0.363214176222508,0.16708229426433915,0.34634025255146167
603887.SH,20210331,Train,3.0,3.0,6.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,95.0,202.0,214.0,112834.0,51.0,0.12871287128712872,0.48302397272256353,0.3217821782178218,0.19306930693069307
603887.SH,20210630,Train,0.0,0.0,5.0,5.0,3.0,2.0,0.4,-0.2,1.0183501544346312,1.0,202.0,1185.0,1723.0,562092.0,138.0,-0.03713080168776371,0.22238462713211984,0.22447257383966246,0.2616033755274262
603887.SH,20210930,Train,2.0,2.0,7.0,4.0,4.0,1.0,0.14285714285714285,0.42857142857142855,1.0,1.0,121.0,520.0,639.0,163169.0,56.0,-0.06153846153846154,0.33369857673672826,0.18653846153846154,0.24807692307692308
603887.SH,20211231,Train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,334.0,373.0,129962.0,26.0,0.09580838323353294,0.24164580433306643,0.24251497005988024,0.1467065868263473
603887.SH,20220331,Train,2.0,2.0,7.0,4.0,3.0,1.0,0.14285714285714285,0.42857142857142855,0.5773502691896257,0.3333333333333333,186.0,2252.0,4022.0,697757.0,420.0,-0.04262877442273535,0.23582037371014616,0.21891651865008882,0.26154529307282415
603887.SH,20220630,Train,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,1.0,65.0,421.0,434.0,50075.0,47.0,-0.04275534441805225,0.261586509701147,0.20902612826603326,0.2517814726840855
603887.SH,20220930,Train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,220.0,274.0,78330.0,23.0,-0.20454545454545456,0.3348627068812892,0.15,0.34634025255146167
603887.SH,20221231,Train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,367.0,404.0,91907.0,30.0,-0.043596730245231606,0.3912643460854691,0.1989100817438692,0.24250681198910082
603887.SH,20230331,Train,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,73.0,621.0,767.0,187185.0,93.0,-0.03542673107890499,0.33825509195530223,0.22061191626409019,0.2560386473429952
603887.SH,20230630,Train,0.0,0.0,13.0,2.0,6.0,5.0,0.38461538461538464,-0.15384615384615385,0.5,1.0,167.0,1373.0,2330.0,282212.0,225.0,0.026948288419519302,0.3159677587082413,0.2337946103423161,0.20684632192279678
603887.SH,20230930,Train,2.0,4.0,5.0,4.0,2.0,2.0,0.4,0.2,1.0,1.0,36.0,548.0,827.0,125983.0,102.0,-0.08759124087591241,0.34875151919372177,0.17153284671532848,0.2591240875912409
603887.SH,20231231,Train,0.0,0.0,2.0,1.0,1.0,1.0,0.5,0.0,1.4142135623730951,1.0,34.0,170.0,168.0,70466.0,23.0,0.12941176470588237,0.5201672413224554,0.35294117647058826,0.2235294117647059
603887.SH,20240331,Train,2.0,2.0,4.0,0.0,2.0,2.0,0.5,-0.25,1.0408329997330665,1.0,168.0,696.0,1277.0,219198.0,63.0,0.01293103448275862,0.2200218933345114,0.2413793103448276,0.22844827586206898
603887.SH,20240630,Train,7.0,8.0,13.0,6.0,4.0,3.0,0.21428571428571427,0.42857142857142855,0.950146187582615,1.0,340.0,497.0,1205.0,261658.0,125.0,-0.002012072434607646,0.5457286852544545,0.23340040241448692,0.23541247484909456
603887.SH,20240930,Train,2.0,2.0,2.0,5.0,2.0,3.0,0.5,0.0,1.0954451150103324,1.0,84.0,203.0,489.0,85963.0,32.0,0.15270935960591134,0.428526996623476,0.3497536945812808,0.19704433497536947
603887.SH,20241231,Train,0.0,3.0,6.0,4.0,1.0,4.0,0.6666666666666666,-0.5,0.8366600265340756,1.0,1092.0,6146.0,18317.58,2058997.0,634.0,-0.0056947608200455585,0.09463844587787905,0.19915392124959322,0.2048486820696388
603895.SH,20200331,Train,0.0,4.0,5.0,0.0,4.0,1.0,0.2,0.0,0.8838834764831844,0.25,56.0,398.0,299.0,117686.0,37.0,0.12060301507537688,0.2604854844126416,0.3015075376884422,0.18090452261306533
603895.SH,20200630,Train,0.0,0.0,4.0,4.0,1.0,2.0,0.5,-0.5,0.5773502691896257,1.0,34.0,484.0,371.0,93555.0,43.0,0.006198347107438017,0.2761419374756188,0.23760330578512398,0.23140495867768596
603895.SH,20200930,Train,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,65.0,240.0,164.0,46053.0,29.0,0.025,0.2737734663131298,0.22083333333333333,0.19583333333333333
603895.SH,20201231,Train,2.0,2.0,7.0,7.0,4.0,2.0,0.2857142857142857,0.42857142857142855,0.5773502691896258,0.5,115.0,450.0,367.0,82680.0,37.0,0.18888888888888888,0.35770672309638224,0.35777777777777775,0.1688888888888889
603895.SH,20210331,Train,3.0,3.0,3.0,3.0,3.0,3.0,1.0,-1.0,0.0,1.0,33.0,226.0,87.0,92790.0,17.0,0.336283185840708,0.41223719425426814,0.504424778761062,0.168141592920354
603895.SH,20210630,Train,6.0,9.0,9.0,7.0,3.0,1.0,0.1111111111111111,0.3333333333333333,0.8819171036881968,1.0,23.0,110.0,103.0,63367.0,15.0,0.05454545454545454,0.5613264275594407,0.3090909090909091,0.2545454545454545
603895.SH,20210930,Train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,138.0,89.0,51065.0,15.0,0.028985507246376812,0.3411702238610433,0.2463768115942029,0.21739130434782608
603895.SH,20211231,Train,0.0,0.0,3.0,0.0,1.0,3.0,1.0,-1.0,0.0,1.0,81.0,340.0,590.0,99717.0,27.0,-0.07647058823529412,0.2605250120192269,0.1588235294117647,0.23529411764705882
603895.SH,20220331,Train,0.0,1.0,9.0,6.0,3.0,1.0,0.1111111111111111,0.6666666666666666,0.7867957924694431,1.0,17.0,167.0,133.0,100050.0,21.0,0.23353293413173654,0.4183482631043639,0.3473053892215569,0.11377245508982035
603895.SH,20220630,Train,0.0,0.0,8.0,7.0,5.0,1.0,0.125,0.625,0.9574271077563381,1.0,12.0,212.0,127.0,21937.0,45.0,0.2783018867924528,0.3120353669320824,0.38207547169811323,0.10377358490566038
603895.SH,20220930,Train,0.0,0.0,2.0,2.0,2.0,1.0,0.5,-0.5,0.0,0.5,10.0,60.0,20.0,47103.0,11.0,0.45,0.5814961242753721,0.55,0.1
603895.SH,20221231,Train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,164.0,181.0,62085.0,28.0,0.22560975609756098,0.30233921777651257,0.3048780487804878,0.07926829268292683
603895.SH,20230331,Train,1.0,1.0,2.0,3.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.4142135623730951,1.0,28.0,96.0,37.0,80204.0,10.0,0.23958333333333334,0.3728669493328175,0.3125,0.07291666666666667
603895.SH,20230630,Train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,39.0,28.0,6453.0,4.0,0.1794871794871795,0.3762234942784126,0.28205128205128205,0.10256410256410256
603895.SH,20230930,Train,4.0,5.0,5.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,255.0,294.0,478.0,67732.0,112.0,0.1292517006802721,0.4132529651693249,0.282312925170068,0.15306122448979592
603895.SH,20231231,Train,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,106.0,127.0,38437.0,29.0,0.2830188679245283,0.4164441967491708,0.36792452830188677,0.08490566037735849
603895.SH,20240331,Train,2.0,4.0,8.0,8.0,2.0,3.0,0.375,0.25,0.9574271077563381,1.0,103.0,727.0,995.0,155763.0,133.0,0.2324621733149931,0.31450894046915523,0.3603851444291609,0.1279229711141678
603895.SH,20240630,Train,0.0,0.0,4.0,4.0,3.0,0.0,0.0,0.75,0.7071067811865476,0.0,20.0,92.0,52.0,25203.0,14.0,0.41304347826086957,0.40372487573447663,0.5108695652173914,0.09782608695652174
603895.SH,20240930,Train,1.0,2.0,6.0,6.0,1.0,5.0,0.8333333333333334,-0.6666666666666666,0.816496580927726,1.0,12.0,49.0,87.0,17493.0,10.0,0.22448979591836735,0.30368111930480995,0.30612244897959184,0.08163265306122448
603895.SH,20241231,Train,7.0,7.0,8.0,7.0,6.0,6.0,0.75,-0.75,0.5773502691896258,1.0,36.0,172.0,156.0,38906.0,17.0,0.27906976744186046,0.3061411440180432,0.3488372093023256,0.06976744186046512
603899.SH,20200331,Validation,0.0,1.0,4.0,3.0,2.0,2.0,0.5,-0.25,1.0,1.0,41.0,750.0,820.0,237449.0,77.0,0.05333333333333334,0.2149927401460034,0.2813333333333333,0.228
